run_id,objective,total_time_h,total_distance_km,energy_consumed_kWh,energy_charged_static_kWh,energy_charged_dynamic_kWh,final_battery_kWh,final_battery_pct,packages_delivered,num_charging_stops,runtime_s,route
1,292.244535,9.4389,374.4100,54.9453,0.0000,9.8328,54.8875,54.9,40,0,2543.58,D -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> CS5 -> L30 -> L38 -> L7 -> 4 -> 26 -> L39 -> CS15 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L34 -> CS9 -> L3 -> CS9 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> 16 -> L33 -> L29 -> 3 -> L2 -> 3 -> L31 -> L14 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> CS19 -> L1 -> 11 -> L32 -> L23 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> D
2,284.197915,9.0646,371.1900,61.9423,0.0000,21.1140,59.1717,59.2,40,0,2168.14,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> CS5 -> 26 -> L39 -> L28 -> CS13 -> 25 -> CS17 -> L25 -> 24 -> L3 -> L34 -> CS6 -> 14 -> L6 -> L13 -> L9 -> CS16 -> 39 -> L31 -> L14 -> L2 -> 30 -> L29 -> L33 -> 16 -> L10 -> L12 -> CS12 -> L35 -> L40 -> 29 -> L19 -> L39 -> 26 -> CS5 -> L30 -> L38 -> L7 -> L38 -> 10 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L20 -> L22 -> L32 -> L23 -> L32 -> 11 -> L1 -> 11 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> D
3,294.400960,9.3245,373.0300,55.5727,0.0000,11.7096,56.1369,56.1,40,0,2269.62,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L16 -> L17 -> L16 -> L15 -> 18 -> L38 -> L7 -> L30 -> CS5 -> L5 -> CS5 -> 26 -> L39 -> CS15 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> 16 -> L33 -> L29 -> 3 -> L31 -> L14 -> L2 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> CS19 -> L1 -> 11 -> L32 -> 19 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
4,294.695299,9.5385,380.0700,56.9057,0.0000,12.4304,55.5247,55.5,40,0,2531.25,D -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> CS5 -> L30 -> L38 -> L7 -> 4 -> 26 -> L39 -> CS15 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L34 -> CS9 -> L3 -> CS9 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> CS14 -> L2 -> L14 -> L31 -> 3 -> L29 -> L33 -> L29 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> CS19 -> L1 -> 11 -> L32 -> L23 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> D
5,292.280251,9.4803,383.4800,59.6012,0.0000,18.0438,58.4426,58.4,40,0,2568.27,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> CS5 -> L30 -> L38 -> L7 -> CS1 -> 10 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> 11 -> 38 -> CS6 -> 33 -> CS9 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> CS17 -> 32 -> L12 -> CS10 -> L10 -> 16 -> L33 -> L29 -> 3 -> L31 -> L14 -> L2 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> CS19 -> L1 -> 11 -> L32 -> 19 -> CS2 -> 27 -> 1 -> D
6,287.319410,9.4246,388.3200,64.4856,0.0000,22.8004,58.3148,58.3,40,0,2284.48,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> CS5 -> L30 -> L38 -> L7 -> L38 -> 10 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> 38 -> CS6 -> 14 -> L6 -> L13 -> L9 -> CS16 -> 39 -> L31 -> L14 -> L2 -> 30 -> L29 -> L33 -> 16 -> L10 -> L12 -> CS12 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> 24 -> L34 -> CS6 -> 38 -> 11 -> L32 -> 19 -> CS2 -> 27 -> 1 -> D
7,294.279149,9.6066,391.5200,63.0663,0.0000,20.7774,57.7111,57.7,40,0,1904.00,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> 4 -> L7 -> L30 -> L38 -> 10 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> 38 -> CS6 -> L34 -> CS9 -> L3 -> CS9 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> CS17 -> 32 -> L12 -> CS10 -> L10 -> L12 -> CS10 -> L33 -> L29 -> 3 -> L31 -> L14 -> L2 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> CS19 -> 11 -> L32 -> 19 -> CS2 -> 27 -> 1 -> D
8,268.232537,8.9203,360.8500,55.8779,0.0000,16.9660,61.0881,61.1,40,0,3157.49,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> CS7 -> L11 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> 11 -> L1 -> CS19 -> 9 -> 37 -> L13 -> L9 -> L13 -> L6 -> 30 -> L14 -> L31 -> 3 -> L2 -> 30 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> 25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> CS5 -> L30 -> L38 -> L7 -> 4 -> L5 -> 31 -> L17 -> L16 -> L15 -> 18 -> 10 -> L36 -> 21 -> L18 -> 2 -> D
9,301.694046,9.1815,368.4700,58.0588,0.0000,16.7688,58.7100,58.7,40,0,1548.41,D -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> CS19 -> 9 -> 37 -> L13 -> L9 -> L13 -> L6 -> 30 -> L14 -> L31 -> 3 -> L2 -> 30 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> L25 -> 24 -> L3 -> L34 -> 24 -> 25 -> CS13 -> L28 -> CS13 -> 25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> 26 -> CS5 -> L30 -> L38 -> L7 -> L30 -> CS5 -> L5 -> 31 -> L17 -> L16 -> L15 -> 8 -> L24 -> L37 -> L21 -> CS7 -> L11 -> 1 -> D
10,298.007002,9.3609,371.9400,55.7508,0.0000,12.5936,56.8428,56.8,40,0,1125.13,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> CS5 -> L30 -> L38 -> L7 -> 4 -> 26 -> L39 -> CS15 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> 16 -> L33 -> L29 -> 3 -> L31 -> L14 -> L2 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> CS19 -> L1 -> 11 -> L32 -> L23 -> L20 -> L22 -> L23 -> L27 -> CS3 -> L8 -> L4 -> L8 -> L26 -> 27 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
1,341.878510,10.2637,401.8700,56.7131,0.0000,7.5140,50.8009,50.8,40,0,2880.08,D -> 2 -> 8 -> L27 -> L20 -> L5 -> L24 -> L1 -> L11 -> L1 -> L14 -> L26 -> 10 -> L21 -> L6 -> 32 -> 25 -> L16 -> CS8 -> L38 -> 39 -> L12 -> L22 -> L23 -> L2 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L40 -> L28 -> L3 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> CS9 -> L17 -> L34 -> L18 -> L25 -> 31 -> L19 -> L12 -> 39 -> L38 -> L15 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L32 -> 9 -> 33 -> L36 -> L37 -> L35 -> CS2 -> 23 -> L10 -> 1 -> L9 -> 2 -> D
2,334.825816,10.0568,399.4100,57.6166,0.0000,10.1694,52.5528,52.6,40,0,2901.73,D -> 2 -> L9 -> 8 -> L27 -> L20 -> L5 -> L24 -> L1 -> L11 -> L14 -> L26 -> 10 -> L21 -> L6 -> 32 -> 25 -> L16 -> CS8 -> L38 -> 39 -> L12 -> L22 -> L23 -> L2 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L40 -> L28 -> L3 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> CS9 -> L17 -> CS9 -> L25 -> L18 -> L34 -> L18 -> L19 -> L12 -> 39 -> L38 -> L15 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L32 -> 9 -> 33 -> L36 -> L35 -> L37 -> CS2 -> 23 -> L10 -> 1 -> D
3,344.401989,10.3045,407.3900,59.0709,0.0000,10.9888,51.9179,51.9,40,0,1719.10,D -> 2 -> 8 -> L27 -> L20 -> L5 -> L24 -> L1 -> L11 -> L14 -> L26 -> 10 -> L21 -> L6 -> 32 -> 25 -> L16 -> CS8 -> L38 -> 39 -> L12 -> L22 -> L23 -> L28 -> 6 -> 20 -> L30 -> 20 -> 6 -> L2 -> L28 -> L3 -> L40 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> CS9 -> L17 -> CS9 -> L25 -> L18 -> L34 -> L18 -> L19 -> L12 -> 39 -> L38 -> L15 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L32 -> 9 -> 33 -> L36 -> L37 -> L35 -> CS2 -> 23 -> L10 -> 1 -> L9 -> 2 -> D
4,351.627058,10.5934,420.5200,62.3305,0.0000,13.1206,50.7901,50.8,40,0,2322.89,D -> 1 -> L10 -> 23 -> CS2 -> L35 -> L37 -> L36 -> 33 -> CS4 -> 29 -> L32 -> 34 -> L38 -> 39 -> L12 -> L19 -> L25 -> L31 -> 11 -> L23 -> L2 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L40 -> L28 -> L3 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> L18 -> L34 -> L17 -> L34 -> L18 -> L19 -> L22 -> 39 -> L38 -> L15 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L15 -> CS8 -> L16 -> 25 -> 32 -> L6 -> L21 -> 10 -> L26 -> L14 -> L11 -> L1 -> L24 -> L5 -> L20 -> L27 -> 8 -> L9 -> 2 -> D
5,338.242368,10.3472,400.1100,55.6679,0.0000,4.5764,48.9085,48.9,40,0,1857.68,D -> 1 -> L10 -> 23 -> CS2 -> L35 -> L36 -> L37 -> 30 -> CS14 -> 29 -> L32 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L15 -> L38 -> 39 -> L12 -> L22 -> L23 -> L2 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L40 -> L28 -> L3 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> CS9 -> L17 -> L34 -> L18 -> L25 -> 31 -> L19 -> L12 -> 39 -> L38 -> L15 -> CS8 -> L16 -> 25 -> 32 -> L6 -> L21 -> 10 -> L26 -> L14 -> L11 -> L1 -> L24 -> L5 -> L20 -> L27 -> 8 -> L9 -> 2 -> D
6,350.594231,10.4984,412.5600,61.6907,0.0000,14.1644,52.4737,52.5,40,0,1725.66,D -> 1 -> L10 -> 23 -> CS2 -> L35 -> L36 -> L37 -> 30 -> CS14 -> 29 -> L32 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L15 -> L38 -> 39 -> L12 -> L19 -> L25 -> L31 -> 11 -> L23 -> L28 -> L40 -> L28 -> L2 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L3 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> CS9 -> L17 -> L34 -> L18 -> L19 -> L22 -> 39 -> L38 -> L15 -> CS8 -> L16 -> 25 -> 32 -> L6 -> L21 -> 10 -> L26 -> L14 -> L11 -> L1 -> L24 -> L5 -> L20 -> L27 -> 8 -> L9 -> 2 -> D
7,344.582233,10.2284,405.8700,59.4631,0.0000,12.2094,52.7463,52.7,40,0,1834.91,D -> 2 -> L9 -> 8 -> L27 -> L20 -> L5 -> L24 -> L1 -> L11 -> L1 -> L14 -> L26 -> 10 -> L21 -> L6 -> 32 -> 25 -> L16 -> CS8 -> L38 -> 39 -> L12 -> L22 -> L23 -> L2 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L40 -> L28 -> L3 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> L18 -> L25 -> CS9 -> L17 -> L34 -> L18 -> L19 -> L12 -> L22 -> 39 -> L38 -> L15 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L32 -> 9 -> 33 -> L36 -> L35 -> L37 -> CS2 -> 23 -> L10 -> 1 -> D
8,353.498292,10.4765,412.5700,61.1278,0.0000,13.7938,52.6660,52.7,40,0,1496.23,D -> 2 -> 8 -> L27 -> L20 -> L5 -> L24 -> L1 -> L11 -> L14 -> L26 -> 10 -> L21 -> L6 -> 32 -> 25 -> L16 -> CS8 -> L38 -> 39 -> L12 -> L19 -> L25 -> L31 -> 11 -> L23 -> L2 -> L28 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L3 -> L40 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> CS9 -> L17 -> L34 -> L18 -> L19 -> L22 -> L12 -> 39 -> L38 -> L15 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L32 -> 9 -> 33 -> L36 -> L37 -> L35 -> CS2 -> 23 -> L10 -> 1 -> L9 -> 2 -> D
9,344.901329,10.1524,403.9900,60.4281,0.0000,14.7832,54.3551,54.4,40,0,2736.86,D -> 2 -> L9 -> 8 -> L27 -> L20 -> L5 -> L24 -> L1 -> L11 -> L14 -> L26 -> 10 -> L21 -> L6 -> 32 -> 25 -> L16 -> CS8 -> L38 -> 39 -> L12 -> L22 -> L23 -> L28 -> L3 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L23 -> L2 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L40 -> 11 -> L31 -> CS9 -> L17 -> L34 -> L18 -> L25 -> L18 -> L19 -> L22 -> 39 -> L38 -> L15 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L32 -> 9 -> 33 -> L36 -> L37 -> L35 -> CS2 -> 23 -> L10 -> 1 -> D
10,344.006258,10.4108,411.1100,60.8682,0.0000,12.8962,52.0280,52.0,40,0,2380.84,D -> 1 -> L10 -> 23 -> CS2 -> L35 -> L36 -> L37 -> 30 -> CS14 -> 29 -> L32 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L15 -> L38 -> 39 -> L12 -> L19 -> L25 -> L31 -> 11 -> L23 -> L2 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L3 -> L40 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> CS9 -> L17 -> L34 -> L18 -> L19 -> L22 -> 39 -> L38 -> L15 -> CS8 -> L16 -> 25 -> 32 -> L6 -> L21 -> 10 -> L26 -> L14 -> L1 -> L11 -> L1 -> L24 -> L5 -> L20 -> L27 -> 8 -> L9 -> 2 -> D
1,348.557449,10.4309,412.1000,60.0824,0.0000,11.0296,50.9472,50.9,40,0,2464.93,D -> 1 -> L10 -> 23 -> CS2 -> L35 -> L37 -> L36 -> 33 -> CS4 -> 29 -> L32 -> CS12 -> 37 -> 38 -> CS3 -> L33 -> CS13 -> L39 -> L8 -> CS1 -> L13 -> 22 -> 37 -> CS12 -> L15 -> L38 -> 39 -> L12 -> L19 -> L25 -> L18 -> L31 -> 11 -> L23 -> L2 -> 6 -> 20 -> L30 -> 20 -> 6 -> L28 -> L40 -> L28 -> L3 -> L4 -> L29 -> L7 -> L29 -> L4 -> 11 -> L31 -> CS9 -> L17 -> L34 -> L18 -> L19 -> L22 -> 39 -> L38 -> L15 -> CS8 -> L16 -> 25 -> 32 -> L6 -> L21 -> 10 -> L26 -> L14 -> L11 -> L1 -> L24 -> L5 -> L20 -> L27 -> 8 -> L9 -> 2 -> D
