run_id,objective,total_time_h,total_distance_km,energy_consumed_kWh,energy_charged_static_kWh,energy_charged_dynamic_kWh,final_battery_kWh,final_battery_pct,packages_delivered,num_charging_stops,runtime_s,route
1,99999.000000,19.5569,782.3400,120.6010,8.0485,32.0178,19.4653,19.5,44,1,1308.26,D -> 2 -> L9 -> 43 -> L32 -> L41 -> CS3 -> 5 -> L17 -> L10 -> L27 -> CS15 -> L13 -> 28 -> L42 -> 40 -> L10 -> 29 -> 24 -> 26 -> 10 -> CS17 -> 41 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> CS7 -> L2 -> CS4 -> L23 -> L22 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 12 -> L19 -> L22 -> L8 -> CS4 -> L5 -> L11 -> L21 -> L24 -> L26 -> CS21 -> CS22 -> L31 -> 42 -> 30 -> 33 -> L7 -> L44 -> 20 -> CS21 -> L26 -> L24 -> L11 -> L5 -> CS4 -> L8 -> CS19 -> L33 -> L43 -> L33 -> L18 -> L14 -> 22 -> 12 -> L15 -> 38 -> 32 -> 41 -> L37 -> L29 -> 41 -> 31 -> L30 -> 13 -> L12 -> 31 -> L30 -> 13 -> L6 -> CS20 -> L25 -> CS18 -> L1 -> 27 -> CS5 -> L32 -> L41 -> L32 -> 43 -> L34 -> 4 -> 7 -> CS18 -> L25 -> CS20 -> 34 -> CS1 -> 11 -> L4 -> L35 -> L39 -> L40 -> L20 -> L36 -> L28 -> L36 -> L20 -> 6 -> L14 -> CS19 -> L8 -> CS4 -> L5 -> L38 -> L5 -> CS4 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS1 -> 34 -> CS20 -> L25 -> 18 -> L16 -> L15 -> 25 -> 34 -> CS20 -> L25 -> 18 -> L16
2,99999.000000,24.0563,926.1900,144.7858,93.5956,44.9514,93.7612,93.8,45,2,1276.82,D -> 2 -> CS6 -> 4 -> 7 -> CS18 -> L25 -> CS20 -> 34 -> CS1 -> 11 -> L28 -> L35 -> L39 -> L40 -> L20 -> L36 -> L28 -> L36 -> L20 -> 6 -> L14 -> L18 -> L33 -> CS19 -> L8 -> L22 -> L19 -> L22 -> L8 -> CS4 -> L5 -> L11 -> L21 -> L26 -> L21 -> L24 -> L11 -> 9 -> L2 -> CS4 -> L23 -> L22 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS20 -> L6 -> CS20 -> L25 -> 18 -> L16 -> 7 -> 4 -> L34 -> L9 -> 43 -> L32 -> L41 -> CS3 -> 5 -> L17 -> L27 -> CS15 -> L13 -> 28 -> 40 -> L10 -> 29 -> 24 -> 26 -> 10 -> L37 -> L29 -> 41 -> 31 -> L30 -> 13 -> L12 -> L1 -> L12 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> L22 -> L8 -> CS4 -> L5 -> L11 -> L21 -> L26 -> CS21 -> CS22 -> L31 -> 42 -> 30 -> L44 -> L7 -> 20 -> CS21 -> L26 -> L24 -> L11 -> L5 -> L38 -> L5 -> CS4 -> L8 -> CS19 -> L43 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS1 -> 11 -> L4 -> 11 -> CS1 -> 34 -> CS20 -> L6 -> CS10 -> 32 -> 41 -> CS17 -> 26 -> CS13 -> 40 -> 28 -> L42 -> 34 -> CS20 -> L6 -> CS10 -> 32 -> 41 -> CS17 -> 26 -> 10 -> CS17 -> 41 -> 31 -> L30 -> 13 -> CS20 -> 34 -> CS1 -> 34 -> CS20 -> L6 -> CS10 -> 32 -> 41 -> CS17 -> 26 -> CS13 -> 40 -> 28 -> L42 -> 40 -> 28 -> L42
3,99999.000000,16.9759,676.5100,103.8358,0.0000,23.6742,19.8384,19.8,43,0,1014.60,D -> 1 -> L41 -> L32 -> L41 -> L32 -> 43 -> L34 -> L9 -> 43 -> CS6 -> 2 -> 1 -> L17 -> L10 -> L27 -> CS15 -> L13 -> 28 -> L42 -> 40 -> L10 -> 29 -> 24 -> 26 -> 10 -> L29 -> 41 -> 31 -> L30 -> 13 -> L12 -> L1 -> L12 -> 31 -> 41 -> L37 -> 41 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> L23 -> L22 -> L19 -> CS7 -> L2 -> L5 -> L11 -> L5 -> CS4 -> L8 -> CS19 -> L33 -> L18 -> L33 -> L43 -> CS19 -> L14 -> CS19 -> L8 -> CS4 -> L5 -> L11 -> L24 -> L26 -> L21 -> L26 -> CS21 -> 20 -> L44 -> L7 -> 33 -> 30 -> 42 -> L31 -> CS22 -> CS21 -> L26 -> L24 -> L11 -> L5 -> CS4 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS20 -> L25 -> 18 -> L16 -> 18 -> L25 -> CS20 -> L6 -> CS20 -> 34 -> CS1 -> 11 -> L28 -> L36 -> L20 -> L40 -> L39 -> L35 -> L39 -> 37 -> L36 -> L28 -> 11 -> L4 -> L35 -> L39 -> L40 -> CS8 -> 22 -> 12 -> L19 -> CS7 -> L38
4,99999.000000,21.2140,842.5700,129.9415,27.2700,29.5970,26.9255,26.9,45,2,1324.25,D -> 1 -> L17 -> L10 -> L27 -> 29 -> 5 -> CS3 -> L41 -> L32 -> CS5 -> 27 -> L1 -> L12 -> CS5 -> L32 -> 43 -> L34 -> L9 -> 43 -> L32 -> CS5 -> L12 -> 13 -> CS20 -> 34 -> CS1 -> 11 -> L28 -> L36 -> L28 -> L36 -> L40 -> L39 -> L35 -> L39 -> L40 -> L20 -> CS8 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS20 -> L6 -> CS10 -> L30 -> 23 -> L15 -> 12 -> L19 -> L22 -> L8 -> L22 -> L19 -> CS7 -> L2 -> CS4 -> L23 -> L22 -> L8 -> CS19 -> L14 -> L18 -> L33 -> L18 -> L14 -> CS19 -> L43 -> CS19 -> L8 -> CS4 -> L5 -> L11 -> L24 -> L11 -> L21 -> L26 -> L24 -> L11 -> L5 -> L38 -> L5 -> CS4 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS20 -> L25 -> 18 -> L16 -> 7 -> 4 -> CS6 -> 2 -> 1 -> L17 -> L10 -> 40 -> 28 -> L42 -> 28 -> L13 -> CS15 -> L27 -> 29 -> 24 -> 26 -> 10 -> L29 -> L37 -> 41 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> L22 -> L8 -> CS4 -> L5 -> L11 -> L21 -> L26 -> CS21 -> CS22 -> CS21 -> CS22 -> L31 -> 42 -> 30 -> 33 -> L7 -> L44 -> 20 -> CS21 -> L26 -> L24 -> L11 -> L5 -> CS4 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS1 -> 11 -> CS1 -> 11 -> L4
5,99999.000000,15.9361,644.8500,96.8225,0.0000,16.6022,19.7797,19.8,43,0,1202.27,D -> 1 -> L17 -> L10 -> L27 -> CS15 -> L13 -> 28 -> L42 -> 40 -> L10 -> 29 -> 24 -> 26 -> 10 -> L37 -> L29 -> 41 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> L22 -> L8 -> CS4 -> L5 -> L11 -> L5 -> 9 -> L2 -> CS4 -> L8 -> L22 -> L19 -> L23 -> L22 -> L8 -> CS19 -> L43 -> L33 -> L18 -> L14 -> L18 -> L14 -> 22 -> 12 -> L15 -> 12 -> L19 -> CS7 -> L38 -> L5 -> L11 -> L24 -> L26 -> L21 -> L26 -> CS21 -> CS22 -> L31 -> 42 -> 30 -> 33 -> L7 -> L44 -> 20 -> CS21 -> L26 -> L24 -> L11 -> L5 -> CS4 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 23 -> L30 -> 13 -> L12 -> CS5 -> L32 -> 43 -> L34 -> L9 -> 43 -> L32 -> L41 -> L32 -> CS5 -> L12 -> L1 -> L12 -> 31 -> L30 -> 13 -> L6 -> CS20 -> L25 -> 18 -> L16 -> 18 -> L25 -> CS20 -> 34 -> CS1 -> 11 -> L28 -> L36 -> L40 -> L20 -> L40 -> L39 -> L35 -> L39 -> 37 -> L28 -> 11 -> L4
6,99999.000000,21.0796,835.7100,126.5409,24.7354,30.6306,28.8251,28.8,44,1,1168.39,D -> 1 -> L17 -> L10 -> L27 -> CS15 -> L13 -> 28 -> L42 -> 40 -> L10 -> 29 -> 24 -> 26 -> 10 -> L37 -> 10 -> 26 -> CS13 -> 5 -> CS3 -> L41 -> L32 -> 43 -> L34 -> L9 -> 43 -> L32 -> CS5 -> L12 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> CS7 -> L38 -> L2 -> CS4 -> L8 -> L23 -> L22 -> L19 -> L22 -> L8 -> CS19 -> L14 -> L18 -> L33 -> L18 -> L33 -> L43 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS1 -> 11 -> L4 -> L35 -> L39 -> L40 -> 37 -> L36 -> L20 -> L40 -> L39 -> L35 -> L39 -> 37 -> L28 -> 11 -> CS1 -> 34 -> CS20 -> L6 -> 13 -> L12 -> L1 -> L12 -> 31 -> L30 -> 32 -> 41 -> L29 -> 41 -> 31 -> L30 -> 13 -> L6 -> CS20 -> L25 -> 18 -> L16 -> 7 -> 4 -> CS6 -> 43 -> L32 -> L41 -> L32 -> CS5 -> L12 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> L22 -> L8 -> CS4 -> L5 -> L11 -> L21 -> L26 -> L24 -> L26 -> CS21 -> 20 -> L44 -> 30 -> 42 -> L31 -> 42 -> 30 -> 33 -> L7 -> 20 -> CS21 -> L26 -> L24 -> L11 -> L5 -> CS4 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS1 -> 11 -> L28 -> L36 -> L20 -> 6 -> L14 -> CS19 -> L8 -> CS4 -> L5 -> L11 -> L21
7,99999.000000,22.3953,899.3900,140.8835,25.1179,41.0720,25.3064,25.3,44,1,1319.58,D -> 2 -> L9 -> L34 -> 43 -> L32 -> CS5 -> L12 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> L22 -> L8 -> L22 -> L19 -> L22 -> L8 -> L23 -> L22 -> L19 -> CS7 -> L2 -> L5 -> L11 -> L24 -> CS11 -> L21 -> L24 -> L11 -> L5 -> L38 -> L5 -> CS4 -> L8 -> CS19 -> L14 -> L18 -> L33 -> L43 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 38 -> 32 -> 41 -> CS17 -> 26 -> CS13 -> 29 -> L10 -> L27 -> L10 -> L17 -> 5 -> CS3 -> L41 -> L32 -> CS5 -> L12 -> L1 -> L12 -> 31 -> L30 -> 13 -> L6 -> CS20 -> L25 -> 18 -> L16 -> 7 -> CS18 -> L1 -> L12 -> 31 -> 41 -> L37 -> L29 -> 10 -> 26 -> CS13 -> 5 -> CS3 -> L41 -> L32 -> CS5 -> L12 -> 31 -> L30 -> 23 -> L15 -> 38 -> 32 -> 41 -> CS17 -> 26 -> CS13 -> 40 -> 28 -> L13 -> 28 -> L42 -> 40 -> L10 -> L17 -> 5 -> CS3 -> L41 -> L32 -> CS5 -> L12 -> 13 -> CS20 -> 34 -> CS1 -> 11 -> L28 -> L36 -> L40 -> L39 -> L35 -> L39 -> L40 -> L20 -> L36 -> L28 -> 11 -> L4 -> L35 -> L39 -> L40 -> CS8 -> 22 -> L14 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS1 -> 11 -> L28 -> L36 -> L20 -> 6 -> L14 -> CS19 -> L8 -> CS4 -> L5 -> L11 -> L21 -> L26 -> CS4 -> L5 -> L11 -> L21 -> L26 -> CS21 -> 20 -> L44 -> L7 -> 33 -> 30 -> 42 -> L31
8,99999.000000,18.4464,738.4800,115.2516,8.8911,28.7640,22.4035,22.4,44,1,1178.57,D -> 1 -> L17 -> L10 -> L27 -> CS15 -> L13 -> 28 -> L42 -> 40 -> L10 -> L17 -> 5 -> CS3 -> L41 -> L32 -> CS5 -> 27 -> L1 -> L12 -> 31 -> L30 -> 13 -> L12 -> CS5 -> L32 -> 43 -> L34 -> L9 -> 43 -> CS6 -> 4 -> 7 -> L16 -> 7 -> CS18 -> L1 -> L12 -> CS5 -> L32 -> L41 -> L32 -> 43 -> L34 -> 4 -> 7 -> CS18 -> L25 -> CS20 -> 34 -> CS1 -> 11 -> L28 -> L35 -> L39 -> L40 -> 37 -> L36 -> L20 -> 6 -> L14 -> L18 -> L33 -> L43 -> CS19 -> L8 -> L22 -> L19 -> L23 -> L22 -> L8 -> CS4 -> L5 -> L11 -> L24 -> CS11 -> L21 -> L24 -> L11 -> 9 -> L2 -> L38 -> L5 -> L11 -> L21 -> L26 -> CS21 -> CS22 -> L31 -> 42 -> 30 -> L44 -> L7 -> 20 -> CS21 -> L26 -> L24 -> L11 -> L5 -> CS4 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS20 -> L6 -> CS20 -> L25 -> CS20 -> 34 -> CS1 -> 11 -> L28 -> 11 -> L4 -> L35 -> L39 -> L40 -> CS8 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS1 -> 34 -> CS20 -> L6 -> CS10 -> 32 -> 41 -> L29 -> 32 -> 41 -> L29 -> L37
9,99999.000000,15.4945,617.7300,93.9506,0.0000,21.5390,27.5884,27.6,43,0,870.04,D -> 1 -> L17 -> L10 -> L17 -> L27 -> CS15 -> L13 -> 28 -> L42 -> 40 -> L10 -> L17 -> 5 -> CS3 -> L41 -> L32 -> 43 -> L34 -> L9 -> 43 -> L32 -> L41 -> L32 -> CS5 -> 27 -> CS18 -> L25 -> 18 -> L16 -> 7 -> CS18 -> L1 -> L12 -> 13 -> L6 -> CS10 -> L30 -> 23 -> L15 -> 12 -> L19 -> L23 -> L22 -> L8 -> CS4 -> L5 -> L38 -> L5 -> L11 -> L21 -> L24 -> L26 -> CS21 -> 20 -> L7 -> L44 -> 30 -> 42 -> L31 -> CS22 -> CS21 -> L26 -> L24 -> L11 -> 9 -> L2 -> CS4 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 12 -> 22 -> L14 -> L18 -> L14 -> L18 -> L33 -> L43 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS1 -> 11 -> L28 -> L36 -> L40 -> L39 -> L35 -> L39 -> L40 -> L20 -> L36 -> L28 -> 11 -> L4 -> 11 -> CS1 -> 34 -> CS20 -> L25 -> CS18 -> L1 -> L12 -> 31 -> 41 -> L29 -> L37
10,99999.000000,17.2270,700.0600,110.7271,0.0000,32.9052,22.1781,22.2,43,0,956.39,D -> 1 -> L17 -> L10 -> L17 -> L27 -> 29 -> 5 -> CS3 -> L41 -> L32 -> 43 -> L34 -> L9 -> L34 -> 4 -> 7 -> L16 -> 7 -> CS18 -> L1 -> L12 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> L22 -> L8 -> CS19 -> L14 -> L18 -> L33 -> L43 -> CS19 -> L8 -> CS4 -> L5 -> L11 -> L21 -> L24 -> L11 -> L5 -> CS4 -> L8 -> L23 -> L22 -> L8 -> CS4 -> L5 -> L11 -> L21 -> L26 -> CS21 -> 20 -> L7 -> L44 -> 30 -> 42 -> L31 -> CS22 -> CS21 -> L26 -> L24 -> L11 -> L5 -> CS4 -> L8 -> CS19 -> L14 -> 22 -> 12 -> L15 -> 25 -> 34 -> CS20 -> L25 -> CS20 -> L6 -> CS20 -> 34 -> CS1 -> 11 -> L28 -> L35 -> L39 -> L40 -> L20 -> L36 -> L28 -> 11 -> L4 -> 11 -> CS1 -> 34 -> CS20 -> L6 -> CS10 -> 32 -> 41 -> L29 -> L37 -> 10 -> 26 -> CS13 -> 40 -> 28 -> L13 -> 28 -> L42 -> 40 -> L10 -> 29 -> 24 -> 26 -> 10 -> CS17 -> 41 -> 31 -> L30 -> 23 -> L15 -> 12 -> L19 -> CS7 -> L2 -> L5 -> L38 -> L5 -> L11 -> L21 -> L26
