run_id,objective,total_time_h,total_distance_km,energy_consumed_kWh,energy_charged_static_kWh,energy_charged_dynamic_kWh,final_battery_kWh,final_battery_pct,packages_delivered,num_charging_stops,runtime_s,route
1,99999.000000,12.0721,476.8300,76.1030,0.0000,21.1208,45.0178,45.0,37,0,512.11,D -> 1 -> L39 -> 4 -> L4 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> L17 -> 50 -> CS20 -> CS19 -> L52 -> L8 -> L28 -> L36 -> L38 -> L22 -> L13 -> CS11 -> L24 -> L20 -> L24 -> 13 -> CS26 -> L11 -> L5 -> L2 -> CS26 -> 13 -> L7 -> CS17 -> L14 -> CS17 -> L44 -> 30 -> 48 -> CS22 -> L41 -> L26 -> 26 -> L11 -> 12 -> L37 -> CS8 -> 42 -> L30 -> L45 -> L35 -> L46 -> L21 -> L46 -> L16 -> L49 -> CS18 -> L35 -> L45 -> L35 -> L45 -> 41 -> 42 -> 43 -> L20 -> L24 -> CS11 -> CS5 -> CS10 -> L23 -> 24 -> L52 -> L8 -> L28 -> L33 -> 7 -> L8 -> L52 -> CS19 -> L3 -> L25 -> CS23 -> 16 -> L18 -> 16 -> L34 -> L1 -> L31 -> L15 -> L12 -> CS3 -> 29 -> L43
2,99999.000000,3.0599,124.6400,22.3022,0.0000,6.5280,84.2258,84.2,11,0,464.22,D -> 1 -> L19 -> L27 -> L10 -> L42 -> 27 -> L51 -> CS7 -> L40 -> 17 -> L47 -> 17 -> L32 -> L42 -> 45 -> L27 -> L19 -> 1 -> 2 -> L9 -> 32 -> L48 -> CS4 -> L9 -> L43
3,99999.000000,0.3262,12.8700,2.7739,0.0000,1.8224,99.0485,99.0,1,0,326.07,D -> 2 -> L9 -> L43
4,99999.000000,0.3262,12.8700,2.7698,0.0000,1.8224,99.0526,99.1,2,0,358.47,D -> 2 -> L9 -> L43
5,99999.000000,0.3262,12.8700,2.7698,0.0000,1.8224,99.0526,99.1,2,0,244.35,D -> 2 -> L9 -> L43
6,99999.000000,15.0857,608.0000,97.3942,0.0000,26.6458,29.2516,29.3,38,0,759.30,D -> 1 -> L39 -> 4 -> L4 -> L19 -> L27 -> L10 -> L42 -> 27 -> L51 -> 27 -> L32 -> 17 -> L47 -> 17 -> L40 -> L32 -> L42 -> 47 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> 28 -> 39 -> CS10 -> CS5 -> CS11 -> L14 -> 20 -> 30 -> 48 -> CS22 -> L41 -> L26 -> L41 -> CS22 -> 48 -> 30 -> L44 -> CS17 -> L14 -> CS17 -> L7 -> 13 -> L5 -> L11 -> 12 -> L37 -> L2 -> L37 -> CS8 -> 42 -> L30 -> L45 -> L35 -> L46 -> L35 -> L46 -> L16 -> L49 -> CS18 -> L21 -> L46 -> L35 -> L45 -> 41 -> 42 -> 43 -> L20 -> L24 -> CS11 -> CS5 -> CS10 -> 24 -> CS19 -> L3 -> L25 -> L34 -> L31 -> L15 -> L1 -> 50 -> L17 -> 35 -> L12 -> 35 -> CS21 -> 31 -> L29 -> 44 -> L6 -> L29 -> CS21 -> 36 -> L17 -> 50 -> CS20 -> CS19 -> L52 -> L8 -> L28 -> L36 -> L38 -> L22 -> L38 -> L13 -> CS11 -> CS5 -> CS10 -> 39 -> 28 -> 35 -> L12 -> CS3 -> 29 -> L43
7,99999.000000,0.3262,12.8700,2.7698,0.0000,1.8224,99.0526,99.1,2,0,269.25,D -> 2 -> L9 -> L43
8,99999.000000,2.1487,87.0600,15.4637,0.0000,6.0928,90.6291,90.6,9,0,336.77,D -> 1 -> L39 -> 4 -> L4 -> CS16 -> L10 -> L42 -> 45 -> L27 -> L19 -> 1 -> 2 -> L9 -> 32 -> L48 -> CS4 -> L9 -> L43
9,99999.000000,14.9356,578.2400,86.9136,0.0000,17.1360,30.2224,30.2,42,0,641.04,D -> 1 -> L19 -> L27 -> L10 -> L42 -> 27 -> L32 -> 27 -> L51 -> CS7 -> L40 -> 17 -> L47 -> CS14 -> L27 -> L19 -> 1 -> 2 -> L9 -> 32 -> L48 -> 10 -> L18 -> 16 -> L34 -> L25 -> CS20 -> 50 -> L1 -> L12 -> L1 -> 50 -> CS20 -> CS19 -> L3 -> CS19 -> L52 -> 24 -> CS10 -> CS5 -> CS11 -> L24 -> L7 -> CS17 -> L14 -> 9 -> L38 -> L22 -> L13 -> 9 -> L14 -> CS17 -> L44 -> CS17 -> L7 -> 13 -> CS26 -> L11 -> L5 -> L2 -> L37 -> CS8 -> L20 -> L24 -> L20 -> L24 -> L7 -> CS17 -> L44 -> 30 -> 48 -> CS22 -> L41 -> L26 -> L41 -> CS22 -> 48 -> 30 -> CS17 -> L14 -> 9 -> CS24 -> L36 -> 38 -> L28 -> L33 -> 7 -> L8 -> L28 -> L33 -> 7 -> L8 -> L52 -> 24 -> L23 -> 28 -> L17 -> 50 -> L1 -> L31 -> L15 -> CS3 -> CS25 -> L39 -> 4 -> L4 -> 23 -> CS15 -> L6 -> L29 -> 44 -> CS15 -> 23 -> L4 -> L19 -> 1 -> 2 -> L9 -> L43
10,99999.000000,28.0614,1092.4200,161.5585,48.6556,33.7824,20.8795,20.9,51,3,1769.14,D -> 1 -> L39 -> 4 -> L4 -> L19 -> L27 -> L10 -> L42 -> 27 -> L40 -> CS7 -> L51 -> 27 -> L32 -> L42 -> 47 -> 23 -> L4 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> 28 -> 39 -> CS10 -> CS5 -> CS11 -> L24 -> L20 -> CS8 -> L37 -> L2 -> CS26 -> 13 -> L24 -> CS11 -> CS5 -> CS10 -> 24 -> CS19 -> CS20 -> 50 -> L1 -> L15 -> L31 -> L34 -> 16 -> L18 -> 10 -> L48 -> CS4 -> L50 -> 10 -> L18 -> 16 -> L25 -> L34 -> L25 -> L3 -> CS19 -> 24 -> CS10 -> CS5 -> CS11 -> L24 -> 13 -> L5 -> L11 -> CS26 -> 13 -> L7 -> L24 -> L20 -> L24 -> L7 -> CS17 -> L44 -> CS17 -> L14 -> 9 -> L13 -> 9 -> L38 -> L22 -> CS24 -> L36 -> 38 -> L28 -> L33 -> 7 -> L8 -> L52 -> 24 -> L23 -> 39 -> CS10 -> CS5 -> CS11 -> L24 -> L20 -> 43 -> 42 -> 41 -> L45 -> L35 -> L45 -> L30 -> L45 -> L35 -> CS18 -> L49 -> L16 -> L46 -> L21 -> L46 -> L35 -> L45 -> 41 -> 42 -> 43 -> L20 -> L24 -> CS11 -> CS5 -> CS10 -> 24 -> CS19 -> L3 -> CS20 -> 50 -> L17 -> 50 -> CS20 -> CS19 -> L52 -> L8 -> L28 -> L33 -> CS1 -> L33 -> 7 -> L8 -> L52 -> 24 -> L23 -> 28 -> 35 -> CS21 -> 31 -> L29 -> CS21 -> 31 -> L29 -> 44 -> L6 -> L29 -> CS21 -> 36 -> L17 -> 50 -> CS20 -> CS19 -> L52 -> L8 -> L28 -> L33 -> CS1 -> L33 -> 7 -> L8 -> L52 -> CS19 -> CS20 -> 50 -> L1 -> L12 -> L12 -> CS3 -> CS25 -> L39 -> 4 -> 1 -> 2 -> L9 -> 32 -> L48 -> 10 -> L18 -> 16 -> L25 -> L3 -> CS19 -> L52 -> L8 -> L28 -> L33 -> CS1 -> L33 -> 7 -> L8 -> L52 -> CS19 -> L3 -> L25 -> CS23 -> 16 -> L18 -> 10 -> L48 -> CS4 -> L9 -> L9 -> L43
1,99999.000000,23.7830,907.9000,134.2922,99.4507,26.6084,91.7669,91.8,50,2,1298.43,D -> 2 -> L9 -> 2 -> 1 -> L39 -> 4 -> L4 -> CS16 -> L10 -> L42 -> 45 -> L27 -> L19 -> L27 -> 45 -> L42 -> 27 -> L40 -> 17 -> L47 -> 17 -> L40 -> L32 -> L42 -> 47 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> L17 -> 50 -> L1 -> L15 -> L31 -> L34 -> L25 -> L34 -> L1 -> L12 -> 35 -> L17 -> 50 -> L1 -> L34 -> 16 -> L18 -> 10 -> L50 -> 10 -> L18 -> 16 -> L25 -> L3 -> CS19 -> L52 -> L8 -> L28 -> L36 -> CS24 -> 9 -> L14 -> CS17 -> L7 -> L24 -> L20 -> L24 -> CS11 -> L14 -> 9 -> L13 -> 9 -> L38 -> L22 -> L13 -> CS11 -> L24 -> 13 -> CS26 -> L11 -> L5 -> L2 -> L37 -> CS8 -> 42 -> L30 -> L45 -> L35 -> L46 -> L21 -> L46 -> L16 -> L49 -> CS18 -> L35 -> L45 -> 41 -> 42 -> CS8 -> L37 -> 12 -> L11 -> 26 -> L26 -> L41 -> L26 -> L41 -> CS22 -> 48 -> 30 -> L44 -> CS17 -> L14 -> 9 -> L38 -> 38 -> L28 -> L33 -> 7 -> L8 -> L52 -> 24 -> L23 -> 24 -> CS19 -> L3 -> L25 -> L3 -> CS19 -> L52 -> L8 -> L28 -> L33 -> CS1 -> L33 -> 7 -> L8 -> L52 -> CS19 -> L3 -> L25 -> CS23 -> 16 -> L18 -> 10 -> L48 -> 16 -> L18 -> 10 -> L18 -> 16 -> L25 -> L3 -> CS19 -> L52 -> L8 -> L28 -> L33 -> CS1 -> L33 -> 7 -> L8 -> L52 -> CS19 -> L3 -> L25 -> CS23 -> 16 -> L18 -> 10 -> L48 -> CS4 -> L9 -> L43
2,99999.000000,0.3262,12.8700,2.7698,0.0000,1.8224,99.0526,99.1,2,0,453.02,D -> 2 -> L9 -> L43
3,99999.000000,0.3262,12.8700,2.7739,0.0000,1.8224,99.0485,99.0,1,0,318.36,D -> 2 -> L9 -> L43
4,99999.000000,3.6821,142.9000,24.7367,0.0000,8.9624,84.2257,84.2,11,0,363.62,D -> 1 -> L19 -> L27 -> L10 -> L42 -> 47 -> 23 -> L4 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> L17 -> 50 -> CS20 -> CS19 -> L3 -> L25 -> CS23 -> 16 -> L18 -> 10 -> L50 -> CS4 -> L48 -> CS4 -> L9 -> L43
5,99999.000000,6.3143,248.9700,43.7037,0.0000,14.8070,71.1033,71.1,19,0,538.79,D -> 1 -> L19 -> L27 -> L10 -> L42 -> 27 -> L32 -> L40 -> 17 -> L47 -> 17 -> L32 -> L42 -> 47 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> L17 -> 35 -> L12 -> CS3 -> CS25 -> L39 -> 4 -> L4 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> 35 -> L12 -> L1 -> L34 -> L25 -> L3 -> L25 -> CS23 -> 16 -> L18 -> 10 -> L50 -> CS4 -> L9 -> L43
6,99999.000000,7.2086,285.0100,47.7748,0.0000,16.0072,68.2324,68.2,21,0,493.52,D -> 1 -> L39 -> 4 -> L4 -> L19 -> L27 -> L10 -> L42 -> 47 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> L17 -> 50 -> L1 -> L12 -> L1 -> L34 -> L31 -> L15 -> L31 -> L34 -> 16 -> L18 -> 10 -> L50 -> CS4 -> L9 -> 2 -> 1 -> L19 -> L27 -> 45 -> L42 -> 27 -> L32 -> 27 -> L51 -> CS7 -> L40 -> 17 -> L47 -> CS14 -> L27 -> L19 -> 1 -> 2 -> L9 -> 32 -> L48 -> CS4 -> L9 -> L43
7,99999.000000,29.4671,1128.6500,167.9673,118.6505,38.3690,89.0522,89.1,55,3,1585.19,D -> 2 -> L9 -> 32 -> L48 -> 10 -> L18 -> 16 -> L25 -> L3 -> CS19 -> L52 -> L8 -> L28 -> L36 -> L38 -> L22 -> L38 -> 38 -> L36 -> CS24 -> L13 -> CS11 -> L24 -> L20 -> L24 -> CS11 -> CS5 -> CS10 -> 24 -> CS19 -> CS20 -> 50 -> L1 -> L31 -> L34 -> L31 -> L15 -> L12 -> 35 -> L17 -> 35 -> L12 -> L1 -> L31 -> CS3 -> CS25 -> L39 -> 4 -> L4 -> L19 -> L27 -> L19 -> 1 -> L39 -> 4 -> L4 -> 23 -> CS15 -> L6 -> L29 -> 44 -> CS15 -> 23 -> L4 -> CS16 -> L10 -> L42 -> 27 -> L32 -> L40 -> 17 -> L47 -> 17 -> L40 -> CS7 -> L51 -> 27 -> L42 -> 45 -> L27 -> L19 -> 1 -> 2 -> L9 -> 32 -> L48 -> 10 -> L18 -> 16 -> L25 -> L3 -> CS19 -> 24 -> L23 -> 24 -> L52 -> L8 -> L28 -> L33 -> 7 -> L8 -> L28 -> L36 -> CS24 -> 9 -> L14 -> CS17 -> L44 -> CS17 -> L7 -> 13 -> L5 -> L11 -> 12 -> L37 -> L2 -> L37 -> CS8 -> 42 -> 41 -> L45 -> L35 -> L46 -> L16 -> L49 -> CS18 -> L21 -> L46 -> L35 -> L45 -> L30 -> L45 -> L35 -> L45 -> 41 -> 42 -> 43 -> L20 -> L24 -> CS11 -> L14 -> 9 -> L38 -> 38 -> CS1 -> 34 -> CS24 -> 9 -> L14 -> 20 -> 30 -> 48 -> CS22 -> L41 -> L26 -> CS8 -> L37 -> 12 -> L11 -> 26 -> L26 -> L41 -> CS22 -> 48 -> 30 -> CS17 -> L14 -> CS11 -> CS5 -> CS10 -> 24 -> L52 -> L8 -> L28 -> L33 -> CS1 -> L33 -> 7 -> L8 -> L52 -> CS19 -> L3 -> L25 -> CS23 -> 16 -> L18 -> 10 -> L50 -> L3 -> L25 -> CS23 -> L25 -> L3 -> CS19 -> L52 -> L8 -> L28 -> L33 -> CS1 -> L33 -> 7 -> L8 -> L52 -> CS19 -> L3 -> L25 -> CS23 -> 16 -> L18 -> 10 -> L50 -> L18 -> 10 -> L50 -> CS4 -> L9 -> L43
8,99999.000000,0.3262,12.8700,2.7698,0.0000,1.8224,99.0526,99.1,2,0,379.89,D -> 2 -> L9 -> L43
9,99999.000000,4.3310,170.6000,27.0126,0.0000,5.5760,78.5634,78.6,11,0,367.33,D -> 1 -> L19 -> L27 -> L10 -> CS16 -> L4 -> 4 -> L39 -> 4 -> L4 -> CS16 -> L10 -> L42 -> 27 -> L40 -> 17 -> L47 -> 17 -> L40 -> CS7 -> L51 -> 27 -> L42 -> 27 -> L32 -> L40 -> 17 -> CS14 -> L27 -> L19 -> 1 -> 2 -> L9 -> L43
10,99999.000000,4.9565,191.3100,32.1395,0.0000,10.5298,78.3903,78.4,16,0,380.42,D -> 1 -> L19 -> L27 -> L10 -> L42 -> 27 -> L40 -> 17 -> L47 -> 17 -> L40 -> CS7 -> L51 -> 27 -> L32 -> L42 -> 45 -> L27 -> L19 -> 1 -> L39 -> 4 -> L4 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> L17 -> 35 -> L12 -> CS3 -> CS25 -> L39 -> 4 -> 1 -> 2 -> L9 -> L43
