run_id,objective,total_time_h,total_distance_km,energy_consumed_kWh,energy_charged_static_kWh,energy_charged_dynamic_kWh,final_battery_kWh,final_battery_pct,packages_delivered,num_charging_stops,runtime_s,route
1,238.886217,9.0507,360.7100,58.4690,0.0000,18.1322,59.6632,59.7,36,0,915.15,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L22 -> L8 -> L5 -> L34 -> CS11 -> L29 -> 18 -> CS7 -> 35 -> L2 -> L4 -> L25 -> L21 -> L23 -> L24 -> L25 -> L10 -> 8 -> CS5 -> 26 -> L20 -> CS9 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> L35 -> L33 -> L3 -> L33 -> CS15 -> L6 -> CS1 -> 24 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L14 -> L1 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L32 -> L7 -> L30 -> 13 -> 2 -> D
2,249.466004,9.0502,359.0000,57.3413,0.0000,18.9414,61.6001,61.6,36,0,1209.88,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> L2 -> L4 -> L10 -> L23 -> L21 -> L24 -> L25 -> L10 -> 8 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L33 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L1 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L32 -> L7 -> L30 -> 13 -> 2 -> D
3,234.829944,8.7384,351.0600,57.3165,0.0000,21.2330,63.9165,63.9,36,0,3027.97,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L21 -> L24 -> L25 -> L10 -> L4 -> 8 -> L2 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L30 -> 13 -> 2 -> D
4,234.819207,8.8446,363.2500,60.4987,0.0000,21.9640,61.4653,61.5,36,0,884.65,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L22 -> L5 -> L34 -> CS11 -> L29 -> 18 -> CS7 -> 35 -> L2 -> L4 -> L25 -> L23 -> L21 -> L24 -> L25 -> L10 -> 8 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L1 -> L14 -> L7 -> L30 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> CS4 -> CS6 -> 2 -> D
5,253.575732,9.1825,370.3700,59.5340,0.0000,20.5598,61.0258,61.0,36,0,1072.88,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> L2 -> L4 -> L25 -> L21 -> L23 -> L24 -> L25 -> L10 -> 8 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L33 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L11 -> L14 -> L7 -> L30 -> 13 -> 2 -> D
6,231.210963,8.7077,352.0100,57.2899,0.0000,18.0030,60.7131,60.7,36,0,819.53,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L22 -> L5 -> L34 -> CS11 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L21 -> L24 -> L25 -> L4 -> 8 -> L2 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L28 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L14 -> L1 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L32 -> L7 -> L30 -> 13 -> 2 -> D
7,246.480894,8.8512,360.1700,58.6288,0.0000,21.2840,62.6552,62.7,36,0,935.01,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L8 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L24 -> L25 -> L21 -> L25 -> L4 -> 8 -> L2 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L28 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L30 -> 13 -> 2 -> D
8,234.209523,8.8722,356.9600,58.0499,0.0000,21.0222,62.9723,63.0,36,0,2506.02,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> L2 -> L4 -> L25 -> L21 -> L23 -> L24 -> L25 -> L10 -> 8 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L14 -> L1 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L32 -> L7 -> L30 -> 13 -> 2 -> D
9,244.433873,8.9659,355.5100,56.3728,0.0000,17.9554,61.5826,61.6,36,0,1314.24,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> L2 -> L4 -> L25 -> L23 -> L21 -> L24 -> L25 -> L10 -> 8 -> CS5 -> 26 -> L20 -> CS9 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> L35 -> L33 -> L3 -> L33 -> CS15 -> L6 -> CS1 -> 24 -> L15 -> L28 -> L16 -> L28 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L30 -> 13 -> 2 -> D
10,229.992908,8.6777,349.5000,58.2286,0.0000,23.6266,65.3980,65.4,36,0,1120.47,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> L2 -> L4 -> L10 -> L23 -> L21 -> L24 -> L25 -> L4 -> 8 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L30 -> 13 -> 2 -> D
1,243.683780,8.9456,361.1400,57.6785,0.0000,19.1216,61.4431,61.4,36,0,941.12,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L21 -> L24 -> L25 -> L4 -> 8 -> L2 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L1 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L11 -> L7 -> L32 -> L7 -> L30 -> 13 -> 2 -> D
2,239.621337,8.9938,357.4200,55.9884,0.0000,16.5478,60.5594,60.6,36,0,1494.72,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L21 -> L24 -> L25 -> L4 -> 8 -> L2 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L33 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L14 -> L1 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L32 -> L7 -> L30 -> 13 -> 2 -> D
3,234.829498,8.7384,351.0600,57.3188,0.0000,21.2330,63.9142,63.9,36,0,1531.65,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L21 -> L24 -> L25 -> L10 -> L4 -> 8 -> L2 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L30 -> 13 -> 2 -> D
4,249.441919,9.0205,361.1600,57.3815,0.0000,18.3940,61.0125,61.0,36,0,814.45,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L8 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L24 -> L25 -> L21 -> L25 -> L4 -> 8 -> L2 -> CS5 -> 26 -> L20 -> CS9 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> L35 -> L33 -> L3 -> L33 -> CS15 -> L6 -> CS1 -> 24 -> L15 -> L28 -> L16 -> L28 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L30 -> 13 -> 2 -> D
5,239.494842,9.0380,361.8600,57.2925,0.0000,18.3430,61.0505,61.1,36,0,775.87,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L21 -> L24 -> L25 -> L10 -> L4 -> 8 -> L2 -> CS5 -> 26 -> L20 -> CS9 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> L35 -> L33 -> L3 -> L33 -> CS15 -> L6 -> CS1 -> 24 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L1 -> L14 -> L7 -> L30 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> CS4 -> CS6 -> 2 -> D
6,242.939506,9.0937,358.9200,55.3607,0.0000,14.7866,59.4259,59.4,36,0,863.71,D -> 1 -> L19 -> L9 -> L19 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L21 -> L24 -> L25 -> L4 -> 8 -> L2 -> CS5 -> 26 -> L20 -> CS9 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> L35 -> L33 -> L3 -> L33 -> CS15 -> L6 -> CS1 -> 24 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L14 -> L1 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L32 -> L7 -> L30 -> 13 -> 2 -> D
7,236.155496,8.8929,352.6100,57.2674,0.0000,20.7366,63.4692,63.5,36,0,840.40,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L8 -> L5 -> L29 -> 18 -> CS7 -> 35 -> L2 -> L4 -> L10 -> L23 -> L21 -> L24 -> L25 -> L10 -> 8 -> CS5 -> 26 -> L20 -> CS9 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> L35 -> L33 -> L3 -> L33 -> CS15 -> L6 -> CS1 -> 24 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L30 -> 13 -> 2 -> D
8,246.208932,8.9181,359.7300,57.2748,0.0000,18.6694,61.3946,61.4,36,0,954.56,D -> 1 -> L19 -> L9 -> L19 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L21 -> L24 -> L25 -> L4 -> 8 -> L2 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L28 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L1 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L30 -> 13 -> 2 -> D
9,241.418343,8.8788,362.8300,58.1465,0.0000,19.7982,61.6517,61.7,36,0,811.97,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L8 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L21 -> L24 -> L25 -> L4 -> 8 -> L2 -> CS5 -> 26 -> L20 -> CS9 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS15 -> L6 -> CS1 -> 24 -> L15 -> L28 -> L16 -> L28 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L1 -> L14 -> L7 -> L30 -> L7 -> L32 -> 32 -> CS4 -> L18 -> CS8 -> CS4 -> CS6 -> 2 -> D
10,249.101023,8.9714,362.9000,58.5478,0.0000,20.2912,61.7434,61.7,36,0,1346.06,D -> 1 -> L19 -> L9 -> L26 -> CS14 -> L12 -> L8 -> L5 -> L34 -> L22 -> L8 -> L5 -> L29 -> 18 -> CS7 -> 35 -> 8 -> L10 -> L23 -> L24 -> L25 -> L21 -> L25 -> L4 -> 8 -> L2 -> CS5 -> 12 -> CS18 -> L13 -> L17 -> L31 -> CS18 -> L13 -> 9 -> 21 -> CS15 -> L6 -> CS15 -> L33 -> L3 -> L35 -> 21 -> CS9 -> L20 -> 14 -> L15 -> L28 -> L16 -> L36 -> 34 -> L27 -> CS17 -> L36 -> L11 -> L1 -> 32 -> CS4 -> L18 -> CS8 -> 32 -> L1 -> L14 -> L7 -> L32 -> L7 -> L30 -> 13 -> 2 -> D
1,99999.000000,12.4235,504.4700,78.3055,0.0000,23.0962,44.7907,44.8,27,0,121.40,D -> 2 -> L16 -> CS2 -> L23 -> L17 -> CS7 -> 21 -> CS12 -> L8 -> L27 -> CS17 -> L26 -> L9 -> CS17 -> L27 -> CS12 -> 21 -> 7 -> L17 -> L23 -> L17 -> L23 -> CS1 -> L33 -> 13 -> L19 -> L2 -> L22 -> CS16 -> L19 -> L20 -> 13 -> L33 -> L3 -> L33 -> 13 -> L35 -> L27 -> CS12 -> L28 -> L21 -> 21 -> CS12 -> L27 -> CS17 -> L26 -> 34 -> L14 -> L4 -> CS15 -> L2 -> CS15 -> 34 -> CS14 -> CS5 -> L31 -> CS5 -> CS14 -> 34 -> L26 -> CS17 -> L27 -> CS12 -> L28 -> 10 -> L6 -> L8 -> CS12 -> 21 -> 7 -> L17 -> 14 -> L15 -> 24 -> L36 -> 8 -> L1 -> L24 -> L30 -> CS3 -> 14 -> L17 -> L23 -> CS1 -> 3 -> L7 -> 3 -> L33 -> 13 -> L35 -> L27 -> CS12 -> 21 -> 7 -> L17 -> 14 -> CS3 -> L24 -> L1 -> 8 -> L25
2,99999.000000,9.9721,405.6000,63.5168,0.0000,19.5942,56.0774,56.1,27,0,114.20,D -> 2 -> CS2 -> L23 -> L17 -> CS7 -> 21 -> CS12 -> L27 -> CS17 -> L26 -> 34 -> CS15 -> L2 -> L19 -> L20 -> 13 -> L33 -> L3 -> L7 -> 3 -> L33 -> 13 -> L35 -> L27 -> L35 -> L27 -> CS12 -> 21 -> L21 -> 21 -> CS12 -> L8 -> 31 -> L28 -> 10 -> L6 -> L9 -> L26 -> 34 -> CS15 -> L2 -> L19 -> 13 -> L33 -> L3 -> CS1 -> L16 -> CS2 -> L23 -> L17 -> 14 -> CS3 -> L24 -> L1 -> L24 -> 24 -> L36 -> 8 -> L25 -> 8 -> L1 -> L24 -> L30 -> CS3 -> L15 -> 30 -> 18 -> CS7 -> 21 -> CS12 -> L27 -> CS17 -> L26 -> 25 -> CS5 -> L31 -> CS5 -> CS14 -> 34 -> L4 -> L14 -> 34 -> CS15 -> L22
3,99999.000000,11.1288,448.3700,67.8003,0.0000,16.7518,48.9515,49.0,27,0,117.29,D -> 2 -> L16 -> CS2 -> L23 -> L17 -> 14 -> CS3 -> L24 -> L1 -> L24 -> 24 -> L36 -> 24 -> L24 -> CS3 -> 14 -> L17 -> L23 -> CS1 -> L33 -> 13 -> L20 -> L19 -> 13 -> L35 -> L27 -> CS17 -> L26 -> 34 -> L4 -> 34 -> CS14 -> CS5 -> L31 -> CS5 -> CS14 -> 34 -> L14 -> 34 -> L26 -> CS17 -> L27 -> CS12 -> 21 -> 7 -> L17 -> 14 -> CS3 -> L24 -> L1 -> 8 -> L25 -> 8 -> L1 -> L24 -> L30 -> CS3 -> L15 -> 14 -> L17 -> L23 -> CS1 -> 3 -> L7 -> 3 -> L33 -> L3 -> L33 -> 13 -> L19 -> L2 -> L22 -> L2 -> L19 -> 13 -> L35 -> 17 -> L8 -> L27 -> CS17 -> L26 -> L9 -> CS17 -> L27 -> CS12 -> L28 -> 10 -> L6 -> L8 -> CS12 -> 21 -> L21
